"id","time","kemendagri_kabupaten_kode","kemendagri_kabupaten_nama","street","type","avg_location","total_records","date"
6205339,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,Pasteur,JAM,"[107.60290500000004, -6.900408]",26,2022-09-02
6205328,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,Batu Basal,ROAD_CLOSED,"[107.5654620000003, -6.886441749999991]",240,2022-09-02
6205329,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",60,2022-09-02
6205330,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,Dago Timur,WEATHERHAZARD,"[107.61988500000005, -6.875887499999993]",120,2022-09-02
6205331,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,Dipati Ukur,JAM,"[107.617577, -6.894481999999997]",14,2022-09-02
6205332,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.6905799999998, -6.959956500000006]",120,2022-09-02
6205333,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,Jalan Sunda,JAM,"[107.61778400000001, -6.920962000000002]",15,2022-09-02
6205334,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,Jenderal AH Nasution,JAM,"[107.66950786666665, -6.904297533333334]",15,2022-09-02
6205335,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58963349999999, -6.945608999999993]",120,2022-09-02
6205336,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",60,2022-09-02
6205337,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000008, -6.946127500000001]",120,2022-09-02
6205338,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,N11 Jenderal AH Nasution,JAM,"[107.718132, -6.934866]",1,2022-09-02
6205340,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago,WEATHERHAZARD,"[107.56793800000008, -6.873292999999994]",60,2022-09-02
6205341,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,Terusan Buah Batu,JAM,"[107.639455, -6.956593999999997]",30,2022-09-02
6205342,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,WR Supratman,JAM,"[107.62900600000003, -6.905120999999998]",15,2022-09-02
6205343,2022-09-02 20:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.63242480000017, -6.951227999999993]",300,2022-09-02
6205345,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",61,2022-09-02
6205346,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,Dago Timur,WEATHERHAZARD,"[107.62002205660382, -6.875909764150942]",106,2022-09-02
6205347,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.6905799999998, -6.959956500000007]",122,2022-09-02
6205348,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,Ir Haji Juanda,ACCIDENT,"[107.6127909999999, -6.897575000000002]",50,2022-09-02
6205349,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,Ir Haji Juanda,JAM,"[107.61291799999994, -6.896415999999996]",31,2022-09-02
6205350,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,Jalan ABC,JAM,"[107.60871700000004, -6.919650999999996]",30,2022-09-02
6205351,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,Jalan Sunda,JAM,"[107.61778400000001, -6.920962000000001]",8,2022-09-02
6205352,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,Jenderal AH Nasution,JAM,"[107.67517799999997, -6.904629]",28,2022-09-02
6205353,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ibrahim Adjie,WEATHERHAZARD,"[107.64435399999999, -6.924542000000001]",10,2022-09-02
6205354,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58963349999999, -6.945608999999994]",122,2022-09-02
6205355,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",61,2022-09-02
6205356,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000008, -6.946127500000001]",122,2022-09-02
6205357,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,Naripan,JAM,"[107.60920399999999, -6.919700000000004]",29,2022-09-02
6205358,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago,WEATHERHAZARD,"[107.56793800000008, -6.873292999999994]",61,2022-09-02
6205344,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,Batu Basal,ROAD_CLOSED,"[107.56546200000031, -6.886441749999988]",244,2022-09-02
6205359,2022-09-02 21:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.63242480000015, -6.951227999999995]",305,2022-09-02
6205360,2022-09-02 22:00:00.000,"32.73",KOTA BANDUNG,Batu Basal,ROAD_CLOSED,"[107.5654620000003, -6.886441749999989]",240,2022-09-02
6205361,2022-09-02 22:00:00.000,"32.73",KOTA BANDUNG,Bundaran Cibiru,JAM,"[107.717447, -6.934815000000005]",30,2022-09-02
6205362,2022-09-02 22:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",60,2022-09-02
6205363,2022-09-02 22:00:00.000,"32.73",KOTA BANDUNG,Dago Timur,WEATHERHAZARD,"[107.62079300000003, -6.876035000000001]",60,2022-09-02
6205364,2022-09-02 22:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.6905799999998, -6.959956500000006]",120,2022-09-02
6205365,2022-09-02 22:00:00.000,"32.73",KOTA BANDUNG,Ir Haji Juanda,ACCIDENT,"[107.61279099999985, -6.897575000000004]",60,2022-09-02
6205366,2022-09-02 22:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ibrahim Adjie,WEATHERHAZARD,"[107.644354, -6.924541999999991]",60,2022-09-02
6205367,2022-09-02 22:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58963349999998, -6.945608999999994]",120,2022-09-02
6205368,2022-09-02 22:00:00.000,"32.73",KOTA BANDUNG,Leumah Neundeut,JAM,"[107.58043981818183, -6.881902090909091]",22,2022-09-02
6205369,2022-09-02 22:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",60,2022-09-02
6205370,2022-09-02 22:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000006, -6.946127500000001]",120,2022-09-02
6205371,2022-09-02 22:00:00.000,"32.73",KOTA BANDUNG,N11 Soekarno-Hatta,JAM,"[107.71636200000007, -6.935215000000005]",44,2022-09-02
6205372,2022-09-02 22:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago,WEATHERHAZARD,"[107.56793800000008, -6.873292999999994]",60,2022-09-02
6205373,2022-09-02 22:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.63242480000017, -6.951227999999993]",300,2022-09-02
6205374,2022-09-02 23:00:00.000,"32.73",KOTA BANDUNG,Batu Basal,ROAD_CLOSED,"[107.5654620000003, -6.88644174999999]",236,2022-09-02
6205375,2022-09-02 23:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",59,2022-09-02
6205376,2022-09-02 23:00:00.000,"32.73",KOTA BANDUNG,Dago Timur,WEATHERHAZARD,"[107.62079300000003, -6.876035000000001]",59,2022-09-02
6205377,2022-09-02 23:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999981, -6.959956500000006]",118,2022-09-02
6205378,2022-09-02 23:00:00.000,"32.73",KOTA BANDUNG,Ir Haji Juanda,ACCIDENT,"[107.612791, -6.897575000000002]",9,2022-09-02
6205379,2022-09-02 23:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ibrahim Adjie,WEATHERHAZARD,"[107.644354, -6.924541999999992]",59,2022-09-02
6205380,2022-09-02 23:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58963349999999, -6.945608999999993]",118,2022-09-02
6205381,2022-09-02 23:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",59,2022-09-02
6205382,2022-09-02 23:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000008, -6.946127500000001]",118,2022-09-02
6205383,2022-09-02 23:00:00.000,"32.73",KOTA BANDUNG,N11 Jalan Raya Cibiru,JAM,"[107.72393293650805, -6.933081412698405]",63,2022-09-02
6205384,2022-09-02 23:00:00.000,"32.73",KOTA BANDUNG,N11 Soekarno-Hatta,JAM,"[107.716362, -6.935215]",1,2022-09-02
6205385,2022-09-02 23:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago,WEATHERHAZARD,"[107.56793800000008, -6.873292999999994]",59,2022-09-02
6205386,2022-09-02 23:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.63242480000015, -6.951227999999993]",295,2022-09-02
6210302,2022-09-03 00:00:00.000,"32.73",KOTA BANDUNG,Batu Basal,ROAD_CLOSED,"[107.56546200000031, -6.886441749999989]",240,2022-09-03
6210303,2022-09-03 00:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",60,2022-09-03
6210304,2022-09-03 00:00:00.000,"32.73",KOTA BANDUNG,Dago Timur,WEATHERHAZARD,"[107.62079300000003, -6.876035000000001]",60,2022-09-03
6210305,2022-09-03 00:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999981, -6.959956500000006]",120,2022-09-03
6210306,2022-09-03 00:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ibrahim Adjie,WEATHERHAZARD,"[107.644354, -6.924541999999991]",60,2022-09-03
6210307,2022-09-03 00:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58963349999999, -6.945608999999993]",120,2022-09-03
6210308,2022-09-03 00:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",60,2022-09-03
6210309,2022-09-03 00:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000008, -6.946127500000001]",120,2022-09-03
6210310,2022-09-03 00:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago,WEATHERHAZARD,"[107.56793800000008, -6.873292999999994]",60,2022-09-03
6210311,2022-09-03 00:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.63242480000017, -6.9512279999999915]",300,2022-09-03
6210312,2022-09-03 01:00:00.000,"32.73",KOTA BANDUNG,Batu Basal,ROAD_CLOSED,"[107.5654620000003, -6.886441749999988]",244,2022-09-03
6210313,2022-09-03 01:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",61,2022-09-03
6210314,2022-09-03 01:00:00.000,"32.73",KOTA BANDUNG,Dago Timur,WEATHERHAZARD,"[107.62079300000003, -6.876035000000001]",61,2022-09-03
6210315,2022-09-03 01:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999978, -6.959956500000007]",122,2022-09-03
6210316,2022-09-03 01:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ibrahim Adjie,WEATHERHAZARD,"[107.644354, -6.924541999999991]",61,2022-09-03
6210317,2022-09-03 01:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58963349999999, -6.945608999999993]",122,2022-09-03
6210318,2022-09-03 01:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",61,2022-09-03
6210319,2022-09-03 01:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000005, -6.946127500000002]",122,2022-09-03
6210320,2022-09-03 01:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago,WEATHERHAZARD,"[107.56793800000008, -6.873292999999994]",61,2022-09-03
6210321,2022-09-03 01:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.63242480000018, -6.9512279999999915]",305,2022-09-03
6210322,2022-09-03 02:00:00.000,"32.73",KOTA BANDUNG,Batu Basal,ROAD_CLOSED,"[107.56546200000031, -6.886441749999989]",240,2022-09-03
6210323,2022-09-03 02:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",60,2022-09-03
6210324,2022-09-03 02:00:00.000,"32.73",KOTA BANDUNG,Dago Timur,WEATHERHAZARD,"[107.62079300000003, -6.876035000000001]",60,2022-09-03
6210325,2022-09-03 02:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999981, -6.959956500000006]",120,2022-09-03
6210326,2022-09-03 02:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ibrahim Adjie,WEATHERHAZARD,"[107.644354, -6.924541999999991]",60,2022-09-03
6210327,2022-09-03 02:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58963349999999, -6.945608999999993]",120,2022-09-03
6210328,2022-09-03 02:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",60,2022-09-03
6210329,2022-09-03 02:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000008, -6.946127500000001]",120,2022-09-03
6210330,2022-09-03 02:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago,WEATHERHAZARD,"[107.56793800000008, -6.873292999999994]",60,2022-09-03
6210331,2022-09-03 02:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.63242480000017, -6.9512279999999915]",300,2022-09-03
6210332,2022-09-03 03:00:00.000,"32.73",KOTA BANDUNG,Batu Basal,ROAD_CLOSED,"[107.5654620000003, -6.886441749999988]",236,2022-09-03
6210333,2022-09-03 03:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",59,2022-09-03
6210334,2022-09-03 03:00:00.000,"32.73",KOTA BANDUNG,Dago Timur,WEATHERHAZARD,"[107.62079300000003, -6.876035000000001]",59,2022-09-03
6210335,2022-09-03 03:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999981, -6.959956500000006]",118,2022-09-03
6210336,2022-09-03 03:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ibrahim Adjie,WEATHERHAZARD,"[107.644354, -6.924541999999992]",59,2022-09-03
6210337,2022-09-03 03:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58963349999998, -6.945608999999993]",118,2022-09-03
6210338,2022-09-03 03:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",59,2022-09-03
6210339,2022-09-03 03:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000008, -6.946127500000001]",118,2022-09-03
6210340,2022-09-03 03:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago,WEATHERHAZARD,"[107.56793800000008, -6.873292999999994]",59,2022-09-03
6210341,2022-09-03 03:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.63242480000015, -6.951227999999993]",295,2022-09-03
6210342,2022-09-03 04:00:00.000,"32.73",KOTA BANDUNG,Batu Basal,ROAD_CLOSED,"[107.56546200000031, -6.886441749999989]",240,2022-09-03
6210343,2022-09-03 04:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",60,2022-09-03
6210344,2022-09-03 04:00:00.000,"32.73",KOTA BANDUNG,Dago Timur,WEATHERHAZARD,"[107.62079300000003, -6.876035000000001]",60,2022-09-03
6210345,2022-09-03 04:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999981, -6.959956500000006]",120,2022-09-03
6210346,2022-09-03 04:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ibrahim Adjie,WEATHERHAZARD,"[107.644354, -6.924541999999991]",60,2022-09-03
6210347,2022-09-03 04:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58963349999999, -6.945608999999993]",120,2022-09-03
6210348,2022-09-03 04:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",60,2022-09-03
6210349,2022-09-03 04:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000008, -6.946127500000001]",120,2022-09-03
6210350,2022-09-03 04:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago,WEATHERHAZARD,"[107.56793800000008, -6.873292999999994]",60,2022-09-03
6210351,2022-09-03 04:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.63242480000017, -6.9512279999999915]",300,2022-09-03
6210352,2022-09-03 05:00:00.000,"32.73",KOTA BANDUNG,Batu Basal,ROAD_CLOSED,"[107.5654620000003, -6.88644174999999]",240,2022-09-03
6210353,2022-09-03 05:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",60,2022-09-03
6210354,2022-09-03 05:00:00.000,"32.73",KOTA BANDUNG,Dago Timur,WEATHERHAZARD,"[107.62079300000003, -6.876035000000001]",60,2022-09-03
6210355,2022-09-03 05:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.6905799999998, -6.959956500000006]",120,2022-09-03
6210356,2022-09-03 05:00:00.000,"32.73",KOTA BANDUNG,Jenderal AH Nasution,JAM,"[107.70148800000001, -6.914106000000003]",26,2022-09-03
6210357,2022-09-03 05:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ibrahim Adjie,WEATHERHAZARD,"[107.644354, -6.924541999999991]",60,2022-09-03
6210358,2022-09-03 05:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58963349999999, -6.945608999999993]",120,2022-09-03
6210359,2022-09-03 05:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",60,2022-09-03
6210360,2022-09-03 05:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000008, -6.946127500000001]",120,2022-09-03
6210361,2022-09-03 05:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago,WEATHERHAZARD,"[107.56793800000008, -6.873292999999994]",60,2022-09-03
6210362,2022-09-03 05:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.63242480000015, -6.951227999999995]",300,2022-09-03
6210363,2022-09-03 06:00:00.000,"32.73",KOTA BANDUNG,Batu Basal,ROAD_CLOSED,"[107.56546200000031, -6.886441749999991]",240,2022-09-03
6210364,2022-09-03 06:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",60,2022-09-03
6210365,2022-09-03 06:00:00.000,"32.73",KOTA BANDUNG,Dago Timur,WEATHERHAZARD,"[107.62079300000003, -6.876035000000001]",60,2022-09-03
6210366,2022-09-03 06:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999977, -6.959956500000006]",120,2022-09-03
6210367,2022-09-03 06:00:00.000,"32.73",KOTA BANDUNG,Jenderal AH Nasution,JAM,"[107.701488, -6.914106000000001]",5,2022-09-03
6210368,2022-09-03 06:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ibrahim Adjie,WEATHERHAZARD,"[107.644354, -6.924541999999991]",60,2022-09-03
6210369,2022-09-03 06:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58963349999998, -6.945608999999994]",120,2022-09-03
6210370,2022-09-03 06:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",60,2022-09-03
6210371,2022-09-03 06:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000008, -6.946127500000001]",120,2022-09-03
6210372,2022-09-03 06:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago,WEATHERHAZARD,"[107.56793800000008, -6.873292999999994]",60,2022-09-03
6210373,2022-09-03 06:00:00.000,"32.73",KOTA BANDUNG,Surapati,JAM,"[107.62757899999998, -6.899581000000002]",27,2022-09-03
6210374,2022-09-03 06:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.63242480000017, -6.951227999999993]",300,2022-09-03
6210375,2022-09-03 07:00:00.000,"32.73",KOTA BANDUNG,Batu Basal,ROAD_CLOSED,"[107.5654620000003, -6.88644174999999]",240,2022-09-03
6210376,2022-09-03 07:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",60,2022-09-03
6210377,2022-09-03 07:00:00.000,"32.73",KOTA BANDUNG,Dago Timur,WEATHERHAZARD,"[107.62079300000003, -6.876035000000001]",60,2022-09-03
6210378,2022-09-03 07:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999978, -6.959956500000006]",120,2022-09-03
6210379,2022-09-03 07:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ibrahim Adjie,WEATHERHAZARD,"[107.644354, -6.924541999999991]",60,2022-09-03
6210380,2022-09-03 07:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58963349999999, -6.945608999999994]",120,2022-09-03
6210381,2022-09-03 07:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",60,2022-09-03
6210382,2022-09-03 07:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000008, -6.946127500000001]",120,2022-09-03
6210383,2022-09-03 07:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago,WEATHERHAZARD,"[107.56793800000008, -6.873292999999994]",60,2022-09-03
6210384,2022-09-03 07:00:00.000,"32.73",KOTA BANDUNG,Surapati,JAM,"[107.62757900000001, -6.899581]",3,2022-09-03
6210385,2022-09-03 07:00:00.000,"32.73",KOTA BANDUNG,Tamansari,JAM,"[107.61154681818186, -6.886470454545453]",33,2022-09-03
6210386,2022-09-03 07:00:00.000,"32.73",KOTA BANDUNG,,JAM,"[107.611676, -6.8862049999999995]",26,2022-09-03
6210387,2022-09-03 07:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.63242480000017, -6.951227999999993]",300,2022-09-03
6210388,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,Asia Afrika,JAM,"[107.60651699999995, -6.921077999999999]",12,2022-09-03
6210389,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,Babakan Ciparay,JAM,"[107.5842, -6.945099999999999]",6,2022-09-03
6210390,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,Batu Basal,ROAD_CLOSED,"[107.5654620000003, -6.88644174999999]",240,2022-09-03
6210391,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",60,2022-09-03
6210392,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,Dago Timur,WEATHERHAZARD,"[107.62079300000003, -6.876035000000001]",60,2022-09-03
6210393,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999983, -6.959956500000006]",120,2022-09-03
6210394,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,HOS Cokroaminoto,ACCIDENT,"[107.59807, -6.913646]",23,2022-09-03
6210395,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ibrahim Adjie,WEATHERHAZARD,"[107.644354, -6.924541999999995]",48,2022-09-03
6210396,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58963349999996, -6.945608999999995]",120,2022-09-03
6210397,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",60,2022-09-03
6210398,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000008, -6.946127500000001]",120,2022-09-03
6210399,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago,WEATHERHAZARD,"[107.56793800000008, -6.873292999999994]",60,2022-09-03
6210400,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,Sindang Sirna,JAM,"[107.59183800000004, -6.877948000000003]",11,2022-09-03
6210401,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,Tamansari,JAM,"[107.61163900000001, -6.886269000000001]",3,2022-09-03
6210402,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,,JAM,"[107.61167600000002, -6.886205000000001]",5,2022-09-03
6210403,2022-09-03 08:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.63242480000017, -6.951227999999993]",300,2022-09-03
6210404,2022-09-03 09:00:00.000,"32.73",KOTA BANDUNG,Batu Basal,ROAD_CLOSED,"[107.5654620000002, -6.8864417500000075]",148,2022-09-03
6210405,2022-09-03 09:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.947213000000002]",37,2022-09-03
6210406,2022-09-03 09:00:00.000,"32.73",KOTA BANDUNG,Dago Timur,WEATHERHAZARD,"[107.62079300000003, -6.876035000000001]",37,2022-09-03
6210407,2022-09-03 09:00:00.000,"32.73",KOTA BANDUNG,Dr Setiabudi,JAM,"[107.5956032, -6.861997]",5,2022-09-03
6210408,2022-09-03 09:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999997, -6.95995649999999]",74,2022-09-03
6210409,2022-09-03 09:00:00.000,"32.73",KOTA BANDUNG,Jenderal Haji Amir Machmud,JAM,"[107.56057400000002, -6.896323]",12,2022-09-03
